LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
Belgium,HOUSECOST,NOMINAL,IDX2015,2005,72.53625
Belgium,HOUSECOST,NOMINAL,IDX2015,2006,79.61525
Belgium,HOUSECOST,NOMINAL,IDX2015,2007,85.81875
Belgium,HOUSECOST,NOMINAL,IDX2015,2008,89.60525
Belgium,HOUSECOST,NOMINAL,IDX2015,2009,89.183
Belgium,HOUSECOST,NOMINAL,IDX2015,2010,91.9775
Belgium,HOUSECOST,NOMINAL,IDX2015,2011,95.67575
Belgium,HOUSECOST,NOMINAL,IDX2015,2012,97.8135
Belgium,HOUSECOST,NOMINAL,IDX2015,2013,98.962
Belgium,HOUSECOST,NOMINAL,IDX2015,2014,98.417
Belgium,HOUSECOST,NOMINAL,IDX2015,2015,100
Belgium,HOUSECOST,NOMINAL,IDX2015,2016,102.6405
Belgium,HOUSECOST,NOMINAL,IDX2015,2017,106.37275
Belgium,HOUSECOST,NOMINAL,IDX2015,2018,109.41525
Belgium,HOUSECOST,NOMINAL,IDX2015,2019,113.77875
Belgium,HOUSECOST,NOMINAL,IDX2015,2020,118.59525
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1970,74.46111898
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1971,67.21097858
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1972,65.08863091
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1973,65.86484691
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1974,64.71773115
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1975,66.57601186
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1976,69.71050185
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1977,76.41704247
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1978,79.69303901
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1979,81.13992683
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1980,73.52522919
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1981,64.4693849
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1982,58.93672863
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1983,54.89328373
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1984,53.33803353
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1985,51.41288816
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1986,50.72509934
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1987,53.22573817
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1988,55.2432058
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1989,58.8476794
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1990,60.0675791
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1991,58.87830312
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1992,59.93708499
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1993,61.27734275
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1994,62.63567721
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1995,60.92331901
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1996,62.20162611
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1997,62.55836053
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1998,64.57262798
Belgium,HOUSECOST,PRICEINCOME,IDX2015,1999,67.3078211
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2000,67.85206661
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2001,67.98320572
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2002,71.85102049
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2003,76.09564971
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2004,81.32071311
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2005,87.90322708
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2006,92.1127511
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2007,95.06282689
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2008,94.98032022
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2009,95.14562366
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2010,97.98801861
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2011,100.2283144
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2012,100.3123707
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2013,100.6690957
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2014,99.38361875
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2015,100
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2016,100.100797
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2017,100.1948981
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2018,100.3547173
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2019,100.6602596
Belgium,HOUSECOST,PRICEINCOME,IDX2015,2020,103.291956
Belgium,HOUSECOST,PRICERENT,IDX2015,1977,66.55960909
Belgium,HOUSECOST,PRICERENT,IDX2015,1978,69.35408302
Belgium,HOUSECOST,PRICERENT,IDX2015,1979,70.97115888
Belgium,HOUSECOST,PRICERENT,IDX2015,1980,66.59814692
Belgium,HOUSECOST,PRICERENT,IDX2015,1981,57.10242606
Belgium,HOUSECOST,PRICERENT,IDX2015,1982,50.85929502
Belgium,HOUSECOST,PRICERENT,IDX2015,1983,45.90122653
Belgium,HOUSECOST,PRICERENT,IDX2015,1984,44.52865877
Belgium,HOUSECOST,PRICERENT,IDX2015,1985,43.04346129
Belgium,HOUSECOST,PRICERENT,IDX2015,1986,43.42369168
Belgium,HOUSECOST,PRICERENT,IDX2015,1987,44.31255509
Belgium,HOUSECOST,PRICERENT,IDX2015,1988,46.190516
Belgium,HOUSECOST,PRICERENT,IDX2015,1989,50.71647068
Belgium,HOUSECOST,PRICERENT,IDX2015,1990,54.35684754
Belgium,HOUSECOST,PRICERENT,IDX2015,1991,55.01659826
Belgium,HOUSECOST,PRICERENT,IDX2015,1992,55.4269726
Belgium,HOUSECOST,PRICERENT,IDX2015,1993,55.4396796
Belgium,HOUSECOST,PRICERENT,IDX2015,1994,56.42446431
Belgium,HOUSECOST,PRICERENT,IDX2015,1995,57.3239419
Belgium,HOUSECOST,PRICERENT,IDX2015,1996,57.15397812
Belgium,HOUSECOST,PRICERENT,IDX2015,1997,57.55699498
Belgium,HOUSECOST,PRICERENT,IDX2015,1998,60.50548015
Belgium,HOUSECOST,PRICERENT,IDX2015,1999,63.87047286
Belgium,HOUSECOST,PRICERENT,IDX2015,2000,66.33976063
Belgium,HOUSECOST,PRICERENT,IDX2015,2001,68.23516974
Belgium,HOUSECOST,PRICERENT,IDX2015,2002,70.80413154
Belgium,HOUSECOST,PRICERENT,IDX2015,2003,74.05327648
Belgium,HOUSECOST,PRICERENT,IDX2015,2004,78.97890568
Belgium,HOUSECOST,PRICERENT,IDX2015,2005,86.47754179
Belgium,HOUSECOST,PRICERENT,IDX2015,2006,91.72317464
Belgium,HOUSECOST,PRICERENT,IDX2015,2007,96.98238664
Belgium,HOUSECOST,PRICERENT,IDX2015,2008,99.30962102
Belgium,HOUSECOST,PRICERENT,IDX2015,2009,96.82882511
Belgium,HOUSECOST,PRICERENT,IDX2015,2010,98.69569313
Belgium,HOUSECOST,PRICERENT,IDX2015,2011,101.4792494
Belgium,HOUSECOST,PRICERENT,IDX2015,2012,102.1746435
Belgium,HOUSECOST,PRICERENT,IDX2015,2013,102.0316279
Belgium,HOUSECOST,PRICERENT,IDX2015,2014,99.38434806
Belgium,HOUSECOST,PRICERENT,IDX2015,2015,100
Belgium,HOUSECOST,PRICERENT,IDX2015,2016,101.6840805
Belgium,HOUSECOST,PRICERENT,IDX2015,2017,104.2565997
Belgium,HOUSECOST,PRICERENT,IDX2015,2018,106.1467342
Belgium,HOUSECOST,PRICERENT,IDX2015,2019,109.2026268
Belgium,HOUSECOST,PRICERENT,IDX2015,2020,110.848483
Belgium,HOUSECOST,REAL,IDX2015,1970,37.69952959
Belgium,HOUSECOST,REAL,IDX2015,1971,35.51988353
Belgium,HOUSECOST,REAL,IDX2015,1972,36.57815976
Belgium,HOUSECOST,REAL,IDX2015,1973,39.40339826
Belgium,HOUSECOST,REAL,IDX2015,1974,40.18273797
Belgium,HOUSECOST,REAL,IDX2015,1975,41.2678696
Belgium,HOUSECOST,REAL,IDX2015,1976,46.37992051
Belgium,HOUSECOST,REAL,IDX2015,1977,50.39129816
Belgium,HOUSECOST,REAL,IDX2015,1978,53.99080021
Belgium,HOUSECOST,REAL,IDX2015,1979,56.36002743
Belgium,HOUSECOST,REAL,IDX2015,1980,51.32520792
Belgium,HOUSECOST,REAL,IDX2015,1981,45.18666824
Belgium,HOUSECOST,REAL,IDX2015,1982,40.61436457
Belgium,HOUSECOST,REAL,IDX2015,1983,37.31825265
Belgium,HOUSECOST,REAL,IDX2015,1984,36.05882262
Belgium,HOUSECOST,REAL,IDX2015,1985,34.85197741
Belgium,HOUSECOST,REAL,IDX2015,1986,36.34205943
Belgium,HOUSECOST,REAL,IDX2015,1987,38.03606356
Belgium,HOUSECOST,REAL,IDX2015,1988,40.62115832
Belgium,HOUSECOST,REAL,IDX2015,1989,44.54819036
Belgium,HOUSECOST,REAL,IDX2015,1990,47.96038537
Belgium,HOUSECOST,REAL,IDX2015,1991,48.63142528
Belgium,HOUSECOST,REAL,IDX2015,1992,50.93666353
Belgium,HOUSECOST,REAL,IDX2015,1993,52.31104899
Belgium,HOUSECOST,REAL,IDX2015,1994,54.43404006
Belgium,HOUSECOST,REAL,IDX2015,1995,56.02899218
Belgium,HOUSECOST,REAL,IDX2015,1996,56.88530846
Belgium,HOUSECOST,REAL,IDX2015,1997,57.43152824
Belgium,HOUSECOST,REAL,IDX2015,1998,60.39887591
Belgium,HOUSECOST,REAL,IDX2015,1999,64.44535158
Belgium,HOUSECOST,REAL,IDX2015,2000,65.71789305
Belgium,HOUSECOST,REAL,IDX2015,2001,67.32980427
Belgium,HOUSECOST,REAL,IDX2015,2002,70.90166446
Belgium,HOUSECOST,REAL,IDX2015,2003,74.67242698
Belgium,HOUSECOST,REAL,IDX2015,2004,79.17421246
Belgium,HOUSECOST,REAL,IDX2015,2005,85.96650385
Belgium,HOUSECOST,REAL,IDX2015,2006,91.82365798
Belgium,HOUSECOST,REAL,IDX2015,2007,96.40098584
Belgium,HOUSECOST,REAL,IDX2015,2008,97.5626755
Belgium,HOUSECOST,REAL,IDX2015,2009,97.90437473
Belgium,HOUSECOST,REAL,IDX2015,2010,99.10939295
Belgium,HOUSECOST,REAL,IDX2015,2011,100.23721
Belgium,HOUSECOST,REAL,IDX2015,2012,100.4529712
Belgium,HOUSECOST,REAL,IDX2015,2013,100.5616449
Belgium,HOUSECOST,REAL,IDX2015,2014,99.26253935
Belgium,HOUSECOST,REAL,IDX2015,2015,100
Belgium,HOUSECOST,REAL,IDX2015,2016,101.1026687
Belgium,HOUSECOST,REAL,IDX2015,2017,102.7931964
Belgium,HOUSECOST,REAL,IDX2015,2018,103.5785135
Belgium,HOUSECOST,REAL,IDX2015,2019,106.3705466
Belgium,HOUSECOST,REAL,IDX2015,2020,110.1386568
Belgium,HOUSECOST,RENT,IDX2015,1977,26.79607706
Belgium,HOUSECOST,RENT,IDX2015,1978,28.73270852
Belgium,HOUSECOST,RENT,IDX2015,1979,30.44984006
Belgium,HOUSECOST,RENT,IDX2015,1980,32.75167882
Belgium,HOUSECOST,RENT,IDX2015,1981,36.09750352
Belgium,HOUSECOST,RENT,IDX2015,1982,39.03362008
Belgium,HOUSECOST,RENT,IDX2015,1983,42.55125181
Belgium,HOUSECOST,RENT,IDX2015,1984,44.74093086
Belgium,HOUSECOST,RENT,IDX2015,1985,46.95688352
Belgium,HOUSECOST,RENT,IDX2015,1986,48.71585615
Belgium,HOUSECOST,RENT,IDX2015,1987,50.79512631
Belgium,HOUSECOST,RENT,IDX2015,1988,52.64442645
Belgium,HOUSECOST,RENT,IDX2015,1989,54.59118659
Belgium,HOUSECOST,RENT,IDX2015,1990,56.34124673
Belgium,HOUSECOST,RENT,IDX2015,1991,58.03604185
Belgium,HOUSECOST,RENT,IDX2015,1992,61.44999461
Belgium,HOUSECOST,RENT,IDX2015,1993,64.69221485
Belgium,HOUSECOST,RENT,IDX2015,1994,67.63968007
Belgium,HOUSECOST,RENT,IDX2015,1995,69.58644022
Belgium,HOUSECOST,RENT,IDX2015,1996,71.30804535
Belgium,HOUSECOST,RENT,IDX2015,1997,72.50974794
Belgium,HOUSECOST,RENT,IDX2015,1998,73.3564655
Belgium,HOUSECOST,RENT,IDX2015,1999,74.43128308
Belgium,HOUSECOST,RENT,IDX2015,2000,75.54151817
Belgium,HOUSECOST,RENT,IDX2015,2001,77.00102828
Belgium,HOUSECOST,RENT,IDX2015,2002,78.95080592
Belgium,HOUSECOST,RENT,IDX2015,2003,80.69355855
Belgium,HOUSECOST,RENT,IDX2015,2004,82.23293867
Belgium,HOUSECOST,RENT,IDX2015,2005,83.86897379
Belgium,HOUSECOST,RENT,IDX2015,2006,86.79314401
Belgium,HOUSECOST,RENT,IDX2015,2007,88.48653914
Belgium,HOUSECOST,RENT,IDX2015,2008,90.22924177
Belgium,HOUSECOST,RENT,IDX2015,2009,92.10692941
Belgium,HOUSECOST,RENT,IDX2015,2010,93.19247699
Belgium,HOUSECOST,RENT,IDX2015,2011,94.28126207
Belgium,HOUSECOST,RENT,IDX2015,2012,95.73539718
Belgium,HOUSECOST,RENT,IDX2015,2013,96.99554477
Belgium,HOUSECOST,RENT,IDX2015,2014,99.02761743
Belgium,HOUSECOST,RENT,IDX2015,2015,100
Belgium,HOUSECOST,RENT,IDX2015,2016,100.9408826
Belgium,HOUSECOST,RENT,IDX2015,2017,102.0304577
Belgium,HOUSECOST,RENT,IDX2015,2018,103.0804327
Belgium,HOUSECOST,RENT,IDX2015,2019,104.1894578
Belgium,HOUSECOST,RENT,IDX2015,2020,106.982933
Canada,HOUSECOST,NOMINAL,IDX2015,1970,5.431383122
Canada,HOUSECOST,NOMINAL,IDX2015,1971,5.724224735
Canada,HOUSECOST,NOMINAL,IDX2015,1972,6.193876378
Canada,HOUSECOST,NOMINAL,IDX2015,1973,7.497850352
Canada,HOUSECOST,NOMINAL,IDX2015,1974,9.55879227
Canada,HOUSECOST,NOMINAL,IDX2015,1975,10.66938027
Canada,HOUSECOST,NOMINAL,IDX2015,1976,11.95677831
Canada,HOUSECOST,NOMINAL,IDX2015,1977,12.54246153
Canada,HOUSECOST,NOMINAL,IDX2015,1978,13.17787258
Canada,HOUSECOST,NOMINAL,IDX2015,1979,14.54815032
Canada,HOUSECOST,NOMINAL,IDX2015,1980,16.41078051
Canada,HOUSECOST,NOMINAL,IDX2015,1981,18.80387403
Canada,HOUSECOST,NOMINAL,IDX2015,1982,17.76597229
Canada,HOUSECOST,NOMINAL,IDX2015,1983,18.77468547
Canada,HOUSECOST,NOMINAL,IDX2015,1984,18.66983575
Canada,HOUSECOST,NOMINAL,IDX2015,1985,19.67496939
Canada,HOUSECOST,NOMINAL,IDX2015,1986,22.8821107
Canada,HOUSECOST,NOMINAL,IDX2015,1987,26.56533026
Canada,HOUSECOST,NOMINAL,IDX2015,1988,31.21134266
Canada,HOUSECOST,NOMINAL,IDX2015,1989,35.26045214
Canada,HOUSECOST,NOMINAL,IDX2015,1990,34.2707821
Canada,HOUSECOST,NOMINAL,IDX2015,1991,35.77516893
Canada,HOUSECOST,NOMINAL,IDX2015,1992,36.71497093
Canada,HOUSECOST,NOMINAL,IDX2015,1993,37.51013923
Canada,HOUSECOST,NOMINAL,IDX2015,1994,38.78208123
Canada,HOUSECOST,NOMINAL,IDX2015,1995,36.97697249
Canada,HOUSECOST,NOMINAL,IDX2015,1996,36.96754297
Canada,HOUSECOST,NOMINAL,IDX2015,1997,37.88492685
Canada,HOUSECOST,NOMINAL,IDX2015,1998,37.39418272
Canada,HOUSECOST,NOMINAL,IDX2015,1999,38.42494461
Canada,HOUSECOST,NOMINAL,IDX2015,2000,40.06742564
Canada,HOUSECOST,NOMINAL,IDX2015,2001,41.96167384
Canada,HOUSECOST,NOMINAL,IDX2015,2002,45.34398588
Canada,HOUSECOST,NOMINAL,IDX2015,2003,49.12528893
Canada,HOUSECOST,NOMINAL,IDX2015,2004,53.15883871
Canada,HOUSECOST,NOMINAL,IDX2015,2005,57.40722979
Canada,HOUSECOST,NOMINAL,IDX2015,2006,64.12245955
Canada,HOUSECOST,NOMINAL,IDX2015,2007,71.53208713
Canada,HOUSECOST,NOMINAL,IDX2015,2008,75.43711576
Canada,HOUSECOST,NOMINAL,IDX2015,2009,73.33378092
Canada,HOUSECOST,NOMINAL,IDX2015,2010,79.86294275
Canada,HOUSECOST,NOMINAL,IDX2015,2011,83.82935461
Canada,HOUSECOST,NOMINAL,IDX2015,2012,87.86434306
Canada,HOUSECOST,NOMINAL,IDX2015,2013,90.12497243
Canada,HOUSECOST,NOMINAL,IDX2015,2014,94.88409119
Canada,HOUSECOST,NOMINAL,IDX2015,2015,100
Canada,HOUSECOST,NOMINAL,IDX2015,2016,109.9479202
Canada,HOUSECOST,NOMINAL,IDX2015,2017,123.2589701
Canada,HOUSECOST,NOMINAL,IDX2015,2018,128.2430009
Canada,HOUSECOST,NOMINAL,IDX2015,2019,129.7440127
Canada,HOUSECOST,NOMINAL,IDX2015,2020,137.3584109
Canada,HOUSECOST,PRICEINCOME,IDX2015,1970,70.90844006
Canada,HOUSECOST,PRICEINCOME,IDX2015,1971,68.84482788
Canada,HOUSECOST,PRICEINCOME,IDX2015,1972,65.64871586
Canada,HOUSECOST,PRICEINCOME,IDX2015,1973,67.62537152
Canada,HOUSECOST,PRICEINCOME,IDX2015,1974,73.86139947
Canada,HOUSECOST,PRICEINCOME,IDX2015,1975,71.15522489
Canada,HOUSECOST,PRICEINCOME,IDX2015,1976,72.3612075
Canada,HOUSECOST,PRICEINCOME,IDX2015,1977,69.67668105
Canada,HOUSECOST,PRICEINCOME,IDX2015,1978,65.22099864
Canada,HOUSECOST,PRICEINCOME,IDX2015,1979,65.78747831
Canada,HOUSECOST,PRICEINCOME,IDX2015,1980,66.79446472
Canada,HOUSECOST,PRICEINCOME,IDX2015,1981,67.70046912
Canada,HOUSECOST,PRICEINCOME,IDX2015,1982,58.47275927
Canada,HOUSECOST,PRICEINCOME,IDX2015,1983,59.39031657
Canada,HOUSECOST,PRICEINCOME,IDX2015,1984,54.73546483
Canada,HOUSECOST,PRICEINCOME,IDX2015,1985,53.87537844
Canada,HOUSECOST,PRICEINCOME,IDX2015,1986,60.12390188
Canada,HOUSECOST,PRICEINCOME,IDX2015,1987,66.55068717
Canada,HOUSECOST,PRICEINCOME,IDX2015,1988,72.83455978
Canada,HOUSECOST,PRICEINCOME,IDX2015,1989,77.16092089
Canada,HOUSECOST,PRICEINCOME,IDX2015,1990,72.18475547
Canada,HOUSECOST,PRICEINCOME,IDX2015,1991,73.60931799
Canada,HOUSECOST,PRICEINCOME,IDX2015,1992,74.20913725
Canada,HOUSECOST,PRICEINCOME,IDX2015,1993,74.15758376
Canada,HOUSECOST,PRICEINCOME,IDX2015,1994,76.21693702
Canada,HOUSECOST,PRICEINCOME,IDX2015,1995,71.51631215
Canada,HOUSECOST,PRICEINCOME,IDX2015,1996,70.93892014
Canada,HOUSECOST,PRICEINCOME,IDX2015,1997,70.79018882
Canada,HOUSECOST,PRICEINCOME,IDX2015,1998,67.524938
Canada,HOUSECOST,PRICEINCOME,IDX2015,1999,66.3808379
Canada,HOUSECOST,PRICEINCOME,IDX2015,2000,65.42374021
Canada,HOUSECOST,PRICEINCOME,IDX2015,2001,66.32559996
Canada,HOUSECOST,PRICEINCOME,IDX2015,2002,69.52422516
Canada,HOUSECOST,PRICEINCOME,IDX2015,2003,73.429884
Canada,HOUSECOST,PRICEINCOME,IDX2015,2004,76.37783097
Canada,HOUSECOST,PRICEINCOME,IDX2015,2005,79.70027728
Canada,HOUSECOST,PRICEINCOME,IDX2015,2006,84.25294662
Canada,HOUSECOST,PRICEINCOME,IDX2015,2007,89.91894658
Canada,HOUSECOST,PRICEINCOME,IDX2015,2008,90.78948646
Canada,HOUSECOST,PRICEINCOME,IDX2015,2009,87.80381194
Canada,HOUSECOST,PRICEINCOME,IDX2015,2010,92.37288679
Canada,HOUSECOST,PRICEINCOME,IDX2015,2011,93.73760317
Canada,HOUSECOST,PRICEINCOME,IDX2015,2012,95.57201919
Canada,HOUSECOST,PRICEINCOME,IDX2015,2013,95.17030281
Canada,HOUSECOST,PRICEINCOME,IDX2015,2014,97.94015968
Canada,HOUSECOST,PRICEINCOME,IDX2015,2015,100
Canada,HOUSECOST,PRICEINCOME,IDX2015,2016,110.9157996
Canada,HOUSECOST,PRICEINCOME,IDX2015,2017,120.0261479
Canada,HOUSECOST,PRICEINCOME,IDX2015,2018,123.0857304
Canada,HOUSECOST,PRICEINCOME,IDX2015,2019,121.6709751
Canada,HOUSECOST,PRICEINCOME,IDX2015,2020,119.3051505
Canada,HOUSECOST,PRICERENT,IDX2015,1970,19.88569382
Canada,HOUSECOST,PRICERENT,IDX2015,1971,20.57617768
Canada,HOUSECOST,PRICERENT,IDX2015,1972,21.96935818
Canada,HOUSECOST,PRICERENT,IDX2015,1973,26.11826838
Canada,HOUSECOST,PRICERENT,IDX2015,1974,32.35617437
Canada,HOUSECOST,PRICERENT,IDX2015,1975,34.25726012
Canada,HOUSECOST,PRICERENT,IDX2015,1976,35.84697417
Canada,HOUSECOST,PRICERENT,IDX2015,1977,35.3418413
Canada,HOUSECOST,PRICERENT,IDX2015,1978,35.25792757
Canada,HOUSECOST,PRICERENT,IDX2015,1979,37.17721686
Canada,HOUSECOST,PRICERENT,IDX2015,1980,39.95398565
Canada,HOUSECOST,PRICERENT,IDX2015,1981,42.94247873
Canada,HOUSECOST,PRICERENT,IDX2015,1982,37.29053608
Canada,HOUSECOST,PRICERENT,IDX2015,1983,36.60430337
Canada,HOUSECOST,PRICERENT,IDX2015,1984,34.66383507
Canada,HOUSECOST,PRICERENT,IDX2015,1985,35.01502823
Canada,HOUSECOST,PRICERENT,IDX2015,1986,39.14536994
Canada,HOUSECOST,PRICERENT,IDX2015,1987,43.88125358
Canada,HOUSECOST,PRICERENT,IDX2015,1988,49.58642633
Canada,HOUSECOST,PRICERENT,IDX2015,1989,53.34460749
Canada,HOUSECOST,PRICERENT,IDX2015,1990,49.86074114
Canada,HOUSECOST,PRICERENT,IDX2015,1991,50.29887719
Canada,HOUSECOST,PRICERENT,IDX2015,1992,50.24115489
Canada,HOUSECOST,PRICERENT,IDX2015,1993,50.26078533
Canada,HOUSECOST,PRICERENT,IDX2015,1994,51.12168573
Canada,HOUSECOST,PRICERENT,IDX2015,1995,48.05151654
Canada,HOUSECOST,PRICERENT,IDX2015,1996,47.4310391
Canada,HOUSECOST,PRICERENT,IDX2015,1997,48.03208359
Canada,HOUSECOST,PRICERENT,IDX2015,1998,46.89991477
Canada,HOUSECOST,PRICERENT,IDX2015,1999,47.6989083
Canada,HOUSECOST,PRICERENT,IDX2015,2000,49.19599012
Canada,HOUSECOST,PRICERENT,IDX2015,2001,50.70171716
Canada,HOUSECOST,PRICERENT,IDX2015,2002,53.72165952
Canada,HOUSECOST,PRICERENT,IDX2015,2003,57.33497529
Canada,HOUSECOST,PRICERENT,IDX2015,2004,61.40859608
Canada,HOUSECOST,PRICERENT,IDX2015,2005,65.77611695
Canada,HOUSECOST,PRICERENT,IDX2015,2006,72.76728519
Canada,HOUSECOST,PRICERENT,IDX2015,2007,79.93668364
Canada,HOUSECOST,PRICERENT,IDX2015,2008,82.88168763
Canada,HOUSECOST,PRICERENT,IDX2015,2009,79.37190853
Canada,HOUSECOST,PRICERENT,IDX2015,2010,85.39759985
Canada,HOUSECOST,PRICERENT,IDX2015,2011,88.64854681
Canada,HOUSECOST,PRICERENT,IDX2015,2012,91.63661721
Canada,HOUSECOST,PRICERENT,IDX2015,2013,92.50020222
Canada,HOUSECOST,PRICERENT,IDX2015,2014,95.9982082
Canada,HOUSECOST,PRICERENT,IDX2015,2015,100
Canada,HOUSECOST,PRICERENT,IDX2015,2016,109.2230319
Canada,HOUSECOST,PRICERENT,IDX2015,2017,121.6738582
Canada,HOUSECOST,PRICERENT,IDX2015,2018,125.1738837
Canada,HOUSECOST,PRICERENT,IDX2015,2019,123.2743459
Canada,HOUSECOST,PRICERENT,IDX2015,2020,128.3551124
Canada,HOUSECOST,REAL,IDX2015,1970,31.2230897
Canada,HOUSECOST,REAL,IDX2015,1971,31.85571056
Canada,HOUSECOST,REAL,IDX2015,1972,32.90899876
Canada,HOUSECOST,REAL,IDX2015,1973,37.15284533
Canada,HOUSECOST,REAL,IDX2015,1974,42.74739409
Canada,HOUSECOST,REAL,IDX2015,1975,42.83078419
Canada,HOUSECOST,REAL,IDX2015,1976,44.38557636
Canada,HOUSECOST,REAL,IDX2015,1977,42.96353378
Canada,HOUSECOST,REAL,IDX2015,1978,41.60343238
Canada,HOUSECOST,REAL,IDX2015,1979,42.07933098
Canada,HOUSECOST,REAL,IDX2015,1980,43.0110509
Canada,HOUSECOST,REAL,IDX2015,1981,44.24789012
Canada,HOUSECOST,REAL,IDX2015,1982,38.0424744
Canada,HOUSECOST,REAL,IDX2015,1983,37.53282118
Canada,HOUSECOST,REAL,IDX2015,1984,35.64729708
Canada,HOUSECOST,REAL,IDX2015,1985,36.1465958
Canada,HOUSECOST,REAL,IDX2015,1986,40.26132162
Canada,HOUSECOST,REAL,IDX2015,1987,44.92467138
Canada,HOUSECOST,REAL,IDX2015,1988,50.82377461
Canada,HOUSECOST,REAL,IDX2015,1989,55.05467746
Canada,HOUSECOST,REAL,IDX2015,1990,51.45716614
Canada,HOUSECOST,REAL,IDX2015,1991,51.31275921
Canada,HOUSECOST,REAL,IDX2015,1992,51.84677493
Canada,HOUSECOST,REAL,IDX2015,1993,51.94154649
Canada,HOUSECOST,REAL,IDX2015,1994,53.09855707
Canada,HOUSECOST,REAL,IDX2015,1995,49.96589356
Canada,HOUSECOST,REAL,IDX2015,1996,49.22178398
Canada,HOUSECOST,REAL,IDX2015,1997,49.76538858
Canada,HOUSECOST,REAL,IDX2015,1998,48.48343128
Canada,HOUSECOST,REAL,IDX2015,1999,49.03710438
Canada,HOUSECOST,REAL,IDX2015,2000,50.01228769
Canada,HOUSECOST,REAL,IDX2015,2001,51.30432889
Canada,HOUSECOST,REAL,IDX2015,2002,54.37361873
Canada,HOUSECOST,REAL,IDX2015,2003,57.93013709
Canada,HOUSECOST,REAL,IDX2015,2004,61.74933131
Canada,HOUSECOST,REAL,IDX2015,2005,65.61206628
Canada,HOUSECOST,REAL,IDX2015,2006,72.38458193
Canada,HOUSECOST,REAL,IDX2015,2007,79.52843814
Canada,HOUSECOST,REAL,IDX2015,2008,82.64881223
Canada,HOUSECOST,REAL,IDX2015,2009,80.20838007
Canada,HOUSECOST,REAL,IDX2015,2010,86.20785332
Canada,HOUSECOST,REAL,IDX2015,2011,88.61100667
Canada,HOUSECOST,REAL,IDX2015,2012,91.6954706
Canada,HOUSECOST,REAL,IDX2015,2013,92.81692587
Canada,HOUSECOST,REAL,IDX2015,2014,95.86439982
Canada,HOUSECOST,REAL,IDX2015,2015,100
Canada,HOUSECOST,REAL,IDX2015,2016,109.037857
Canada,HOUSECOST,REAL,IDX2015,2017,120.979999
Canada,HOUSECOST,REAL,IDX2015,2018,123.8985196
Canada,HOUSECOST,REAL,IDX2015,2019,123.4258275
Canada,HOUSECOST,REAL,IDX2015,2020,129.6499492
Canada,HOUSECOST,RENT,IDX2015,1959,22.55046976
Canada,HOUSECOST,RENT,IDX2015,1960,22.62081226
Canada,HOUSECOST,RENT,IDX2015,1961,22.64894476
